h,4734,מִקְלַעַת,Noun Feminine,miqlaath,(mik-lah'-ath),carving,"carved figure, carving, graving ","From (H7049) qala'; a sculpture (probably in bas-relief) -- carved (figure), carving, graving. see HEBREW (H7049) qala' "
h,4735,מִקְנֶה,Noun Masculine,miqneh,(mik-neh'),cattle,"cattle, flock, herd, possession, purchase, substance ","From (H7069) qanah; something bought, i.e. Property, but only livestock; abstractly, acquisition -- cattle, flock, herd, possession, purchase, substance. see HEBREW (H7069) qanah "
h,4736,מִקְנָה,Noun Feminine,miqnah,(mik-naw'),a purchase,"he that is bought, possession, piece, purchase ","Feminine of (H4735) miqneh; properly, a buying, i.e. Acquisition; concretely, a piece of property (land or living); also the sum paid -- (he that is) bought, possession, piece, purchase. see HEBREW (H4735) miqneh "
h,4737,מִקְנֵיָהוּ,Proper Name Masculine,Miqneyahu,(mik-nay-yaw'-hoo),"possession of Yah, a Levitical musician",Mikneiah ,"From (H4735) miqneh and (H3050) Yahh; possession of Jah; Miknejah, an Israelite -- Mikneiah. see HEBREW (H4735) miqneh see HEBREW (H3050) Yahh "
h,4738,מִקְסָם,Noun Masculine,miqsam,(mik-sawn'),divination,divination ,From (H7080) qacam; an augury -- divination. see HEBREW (H7080) qacam
h,4739,מָקַץ,Proper Name Location,Maqats,(maw-kats'),a place in Isr,Makaz ,"From (H7112) qatsats; end; Makats, a place in Palestine -- Makaz. see HEBREW (H7112) qatsats "
h,4740,מַקְצוֹעַ,Noun Masculine,miqtsoa,(mak-tso'-ah),a corner buttress,"corner, turning ","Or maqtsoa {mak-tso-ah}; or (feminine) maqtso-ah {mak-tso-aw'}; from (H7106) qatsa' in the denominative sense of bending; an angle or recess -- corner, turning. see HEBREW (H7106) qatsa' "
h,4741,מַקְצֻעָה,Noun Feminine,maqtsuah,(mak-tsoo-aw'),a scraping tool,plane ,"From (H7106) qatsa'; a scraper, i.e. A carving chisel -- plane. see HEBREW (H7106) qatsa' "
h,4742,מְקֻצְעָה,Noun Feminine,mequtsah,(mek-oots-aw'),corner ,corner ,From (H7106) qatsa' in the denominative sense of bending; an angle -- corner. see HEBREW (H7106) qatsa'
h,4743,מָקַק,Verb,maqaq,(maw-kak'),"to decay, rot, fester, pine away","consume away, be corrupt, dissolve, pine away ","A primitive root; to melt; figuratively, to flow, dwindle, vanish -- consume away, be corrupt, dissolve, pine away. "
h,4744,מִקְרָא,Noun Masculine,miqra,(mik-raw'),"a convocation, convoking, reading","assembly, calling, convocation, reading ","From (H7121) qara'; something called out, i.e. A public meeting (the act, the persons, or the place); also a rehearsal -- assembly, calling, convocation, reading. see HEBREW (H7121) qara' "
h,4745,מִקְרֶה,Noun Masculine,miqreh,(mik-reh'),"accident, chance, fortune","something befallen, befall, chance, event, happen ","From (H7136) qarah; something met with, i.e. An accident or fortune -- something befallen, befalleth, chance, event, hap(-peneth). see HEBREW (H7136) qarah "
h,4746,מְקָרֶה,Noun Masculine,meqareh,(mek-aw-reh'),beam work,building ,"From (H7136) qarah; properly, something meeting, i.e. A frame (of timbers) -- building. see HEBREW (H7136) qarah "
h,4747,מְקֵרָה,Noun Feminine,meqerah,(mek-ay-raw'),coolness,summer ,From the same as (H7119) qar; a cooling off -- X summer. see HEBREW (H7119) qar
h,4748,מִקְשֶׁה,Noun Masculine,miqsheh,(mik-sheh'),(an artistic) hairdo,well set hair ,"From (H7185) qashah in the sense of knotting up round and hard; something turned (rounded), i.e. A curl (of tresses) -- X well (set) hair. see HEBREW (H7185) qashah "
h,4749,מִקְשָׁה,Noun Feminine,miqshah,(mik-shaw'),perhaps hammered work,"beaten out of one piece, work, upright, whole piece ","Feminine of (H4748) miqsheh; rounded work, i.e. Moulded by hammering (repousse) -- beaten (out of one piece, work), upright, whole piece. see HEBREW (H4748) miqsheh "
h,4750,מִקְשָׁה,Noun Feminine,miqshah,(mik-shaw'),field of cucumbers,garden of cucumbers ,"Denominative from (H7180) qishshu'; literally, a cucumbered field, i.e. A cucumber patch -- garden of cucumbers. see HEBREW (H7180) qishshu' "
h,4751,מַר,Adjective; substantive,mar or marah,(mar),"bitter, bitterness","angry, bitterly chafed, discontented, great, heavy ","Or (feminine) marah {maw-raw'}; from (H4843) marar; bitter (literally or figuratively); also (as noun) bitterness, or (adverbially) bitterly -- + angry, bitter(-ly, -ness), chafed, discontented, X great, heavy. see HEBREW (H4843) marar "
h,4752,מַר,Noun Masculine,mar,(mar),a drop,drop ,From (H4843) marar in its original sense of distillation; a drop -- drop. see HEBREW (H4843) marar
h,4753,מֹר,Noun Masculine,mor,(mor),myrrh,myrrh ,"Or mowr {more}; from (H4843) marar; myrrh (as distilling in drops, and also as bitter) -- myrrh. see HEBREW (H4843) marar "
h,4754,מָרָא,Verb,mara,(maw-raw'),perhaps to flap (the wings),"be filthy, lift up self ","A primitive root; to rebel; hence (through the idea of maltreating) to whip, i.e. Lash (self with wings, as the ostrich in running) -- be filthy, lift up self. "
h,4755,מָרָא,Proper Name Feminine,Mara,(maw-raw'),"bitter, symbolic name of Naomi",Mara ,"For (H4751) mar feminine; bitter; Mara, a symbolic name of Naomi -- Mara. see HEBREW (H4751) mar "
h,4756,מָרֵא,Noun Masculine,mare,(maw-ray'),lord,"lord, Lord ","(Aramaic) from a root corresponding to (H4754) mara' in the sense of domineering; a master -- lord, Lord. see HEBREW (H4754) mara' "
h,4757,מְרא דַךְ בַּלְאָדָן,Proper Name Masculine,Merodak Baladan,(mer-o-dak' bal-aw-dawn'),a king of Babylon,Merodach-baladan ,"Of foreign derivation; Merodak-Baladan, a Babylonian king -- Merodach-baladan. Compare (H4781) Mrodak. see HEBREW (H4781) Mrodak "
h,4758,מַרְאֶה,Noun Masculine,mareh,(mar-eh'),"sight, appearance, vision","apparently, appearance, beautifully, countenance, fair, favored, form, goodly, ","From (H7200) ra'ah; a view (the act of seeing); also an appearance (the thing seen), whether (real) a shape (especially if handsome, comeliness; often plural the looks), or (mental) a vision -- X apparently, appearance(-reth), X as soon as beautiful(-ly), countenance, fair, favoured, form, goodly, to look (up) on (to), look(-eth), pattern, to see, seem, sight, visage, vision. see HEBREW (H7200) ra'ah "
h,4759,מַרְאָה,Noun Feminine,mar\'ah,(mar-aw'),vision,"looking glass, vision ","Feminine of (H4758) mar'eh; a vision; also (causatively) a mirror -- looking glass, vision. see HEBREW (H4758) mar'eh "
h,4760,מֻרְאָה,Noun Feminine,murah,(moor-aw'),crop or alimentary canal,crop ,"Apparently feminine passive causative participle of (H7200) ra'ah; something conspicuous, i.e. The craw of a bird (from its prominence) -- crop. see HEBREW (H7200) ra'ah "
h,4761,מַרְאָשָׁה,noun feminine plural,marashah,(mar-aw-shaw'),principality ,principality ,"Denominative from (H7218) ro'sh; properly, headship, i.e. (plural for collective) dominion -- principality. see HEBREW (H7218) ro'sh "
h,4762,מַרְאֵשָׁה,Proper Name Location,Mareshah,(mar-ay-shaw'),"a place in Judah, also two Israelites",Mareshah ,"Or Mareshah {mar-ay-shaw'}; formed like (H4761) mar'ashah; summit; Mareshah, the name of two Israelites and of a place in Palestine -- Mareshah. see HEBREW (H4761) mar'ashah "
h,4763,מְרַאֲשָׁה,Noun,meraashoth,(mer-ah-ash-aw'),"a place at the head, head place","bolster, head, pillow ","Formed like (H4761) mar'ashah; properly, a headpiece, i.e. (plural for adverbial) at (or as) the head-rest (or pillow) -- bolster, head, pillow. Compare (H4772) marglah. see HEBREW (H4761) mar'ashah see HEBREW (H4772) marglah "
h,4764,מֵרָב,Proper Name Feminine,Merab,(may-rawb'),older daughter of Saul,Merab ,"From (H7231) rabab; increase; Merab, a daughter of Saul -- Merab. see HEBREW (H7231) rabab "
h,4765,מַרְבַד,Noun Masculine,marbad,(mar-bad'),"a spread, coverlet",covering of tapestry ,From (H7234) rabad; a coverlet -- covering of tapestry. see HEBREW (H7234) rabad
h,4766,מַרְבֶה,Noun Masculine,marbeh,(mar-beh'),abundance,"great, increase ","From (H7235) rabah; properly, increasing; as noun, greatness, or (adverbially) greatly -- great, increase. see HEBREW (H7235) rabah "
h,4767,מִרְבָּה,Noun Feminine,mirbah,(meer-baw'),much,much ,"From (H7235) rabah; abundance, i.e. A great quantity -- much. see HEBREW (H7235) rabah "
h,4768,מַרְבִּית,Noun Feminine,marbith,(mar-beeth'),"increase, great number, greatness","greatest part, greatness, increase, multitude ","From (H7235) rabah; a multitude; also offspring; specifically interest (on capital) -- greatest part, greatness, increase, multitude. see HEBREW (H7235) rabah "
h,4769,מַרְבֵּץ,Noun Masculine,marbets,(mar-bates'),(place of) lying down,"couching place, place to lie down ","From (H7257) rabats; a reclining place, i.e. Fold (for flocks) -- couching place, place to lie down. see HEBREW (H7257) rabats "
h,4770,מַרְבֵּק,Noun Masculine,marbeq,(mar-bake'),a stall,"fatted, stall ","From an unused root meaning to tie up; a stall (for cattle) -- X fat(-ted), stall. "
h,4771,מַרְגּוֹעַ,Noun Masculine,margoa,(mar-go'-ah),a rest,rest ,From (H7280) raga'; a resting place -- rest. see HEBREW (H7280) raga'
h,4772,מַרְגְלָה,Noun Feminine,margeloth,(mar-ghel-aw'),"place of the feet, feet",feet ,"Denominative from (H7272) regel; (plural for collective) a footpiece, i.e. (adverbially) at the foot, or (direct.) The foot itself -- feet. Compare (H4763) mra'ashah. see HEBREW (H7272) regel see HEBREW (H4763) mra'ashah "
h,4773,מַרְגֵּמָה,Noun Feminine,margemah,(mar-gay-maw'),a sling,sling ,From (H7275) ragam; a stone-heap -- sling. see HEBREW (H7275) ragam
h,4774,מַרְגֵּעָה,Noun Feminine,margeah,(mar-gay-aw'),"a rest, repose",refreshing ,From (H7280) raga'; rest -- refreshing. see HEBREW (H7280) raga'
h,4775,מָרַד,Verb,marad,(maw-rad'),to rebel,rebellious ,A primitive root; to rebel -- rebel(-lious).
h,4776,מַרְד,Noun Masculine,merad,(mer-ad'),rebellion,rebellion ,(Aramaic) from a root corresponding to (H4775) marad; rebellion -- rebellion. see HEBREW (H4775) marad
h,4777,מֶרֶד,Noun Masculine,mered,(meh'-red),"rebellion, revolt",rebellion ,From (H4775) marad; rebellion -- rebellion. see HEBREW (H4775) marad
h,4778,מֶרֶד,Proper Name Masculine,Mered,(meh'-red),a man of Judah,Mered ,"The same as (H4777) mered; Mered, an Israelite -- Mered. see HEBREW (H4777) mered "
h,4779,מָרָד,Adjective,marad,(maw-rawd'),rebellious,rebellious ,(Aramaic) from the same as (H4776) mrad; rebellious -- rebellious. see HEBREW (H4776) mrad
h,4780,מרְדּוּת,Noun Feminine,marduth,(mar-dooth'),"rebellion, rebelliousness",rebellious ,From (H4775) marad; rebelliousness -- X rebellious. see HEBREW (H4775) marad
h,4781,מְרֹדָךְ,"proper name, of a divinity",Merodak,(mer-o-dawk'),a god worshiped by the Bab,Merodach ,"Of foreign derivation; Merodak, a Babylonian idol -- Merodach. Compare (H4757) Mro'dak Bal'adan. see HEBREW (H4757) Mro'dak Bal'adan "
h,4782,מָרְדְּכַי,Proper Name Masculine,Mordekay,(mor-dek-ah'-ee),"a companion of Zerubbabel, also a cousin of Esther",Mordecai ,"Of foreign derivation; Mordecai, an Israelite -- Mordecai. "
h,4783,מֻרְדָּף,Noun Masculine,murdaph,(moor-dawf'),persecution,persecuted ,From (H7291) radaph; persecuted -- persecuted. see HEBREW (H7291) radaph
h,4784,מָרָה,Verb,marah,(maw-raw'),to be contentious or rebellious,"bitter, change, be disobedient, disobey, grievously, provocation, provoking","A primitive root; to be (causatively, make) bitter (or unpleasant); (figuratively) to rebel (or resist; causatively, to provoke) -- bitter, change, be disobedient, disobey, grievously, provocation, provoke(-ing), (be) rebel (against, -lious). "
h,4785,מָרָה,Proper Name Feminine,Marah,(maw-raw'),a bitter spring in the Sinai peninsula,Marah ,"The same as (H4751) mar feminine; bitter; Marah, a place in the Desert -- Marah. see HEBREW (H4751) mar "
h,4786,מֹרָה,Noun Feminine,morah,(mo-raw'),bitterness,grief ,"From (H4843) marar; bitterness, i.e. (figuratively) trouble -- grief. see HEBREW (H4843) marar "
h,4787,מָרָּה,Noun Feminine,morrah,(mor-raw'),bitterness,bitterness ,A form of (H4786) morah; trouble -- bitterness. see HEBREW (H4786) morah
h,4788,מָרוּד,Noun Masculine,marud,(maw-rood'),"restlessness, straying","cast out, misery ","From (H7300) ruwd in the sense of maltreatment; an outcast; (abstractly) destitution -- cast out, misery. see HEBREW (H7300) ruwd "
h,4789,מֵרוֹז,Proper Name Location,Meroz,(may-roze'),a place in Northern Palestine,Meroz ,"Of uncertain derivation; Meroz, a place in Palestine -- Meroz. "
h,4790,מְרוֹחַ,Noun Masculine,meroach,(mer-o-akh'),perhaps a rubbing away,broken ,"From (H4799) marach; bruised, i.e. Emasculated -- broken. see HEBREW (H4799) marach "
h,4791,מָרוֹם,Noun Masculine,marom,(maw-rome'),height,"far above, dignity, haughty, height, most, on high one, place, loftily, ","From (H7311) ruwm; altitude, i.e. Concretely (an elevated place), abstractly (elevation, figuratively (elation), or adverbially (aloft) -- (far) above, dignity, haughty, height, (most, on) high (one, place), loftily, upward. see HEBREW (H7311) ruwm "
h,4792,מֵרוֹם,Proper Name Location,Merom,(may-rome'),a place in Upper Galilee,Merom ,"Formed like (H4791) marowm; height; Merom, a lake in Palestine -- Merom. see HEBREW (H4791) marowm "
h,4793,מֵרוֹץ,Noun Masculine,merots,(may-rotes'),"a running, a race",race ,From (H7323) ruwts; a run (the trial of speed) -- race. see HEBREW (H7323) ruwts
h,4794,מְרוּצָה,Noun Feminine,merutsah,(mer-oo-tsaw'),"a running, course","course, running ","Or mrutsah {mer-oo-tsaw'}; feminine of (H4793) merowts; a race (the act), whether the manner or the progress -- course, running. Compare (H4835) mrutsah. see HEBREW (H4793) merowts see HEBREW (H4835) mrutsah "
h,4795,מָרוּק,Noun Masculine,maruq,(maw-rook'),"a scraping, rubbing",purification ,"From (H4838) maraq; properly, rubbed; but used abstractly, a rubbing (with perfumery) -- purification. see HEBREW (H4838) maraq "
h,4796,מָרוֹת,Proper Name Feminine,Maroth,(maw-rohth'),a place in Judah,Maroth ,"Plural of (H4751) mar feminine; bitter springs; Maroth, a place in Palestine -- Maroth. see HEBREW (H4751) mar "
h,4797,מִרְזַח,Noun Masculine,mirzach,(meer-zakh'),banquet ,banquet ,"From an unused root meaning to scream; a cry, i.e. (of job), a revel -- banquet. "
h,4798,מַרְזֵחַ,Noun Masculine,marzeach,(mar-zay'-akh),a cry,mourning ,"Formed like (H4797) mirzach; a cry, i.e. (of grief) a lamentation -- mourning. see HEBREW (H4797) mirzach "
h,4799,מָרַח,Verb,marach,(maw-rakh'),to rub,lay for a plaster ,"A primitive root; properly, to soften by rubbing or pressure; hence (medicinally) to apply as an emollient -- lay for a plaister. "
h,4800,מֶרְחָב,Noun Masculine,merchab,(mer-khawb'),a broad or roomy place,"breadth, large place room ","From (H7337) rachab; enlargement, either literally (an open space, usually in a good sense), or figuratively (liberty) -- breadth, large place (room). see HEBREW (H7337) rachab "
h,4801,מֶרְחָק,Noun Masculine,merchaq,(mer-khawk'),"distant place, distance","very far country, afar ","From (H7368) rachaq; remoteness, i.e. (concretely) a distant place; often (adverbially) from afar -- (a-, dwell in, very) far (country, off). See also (H1023) Beyth ham-Merchaq. see HEBREW (H7368) rachaq see HEBREW (H1023) Beyth ham-Merchaq "
h,4802,מַרְחֶשֶׁת,Noun Feminine,marchesheth,(mar-kheh'-sheth),"a stewpan, saucepan",frying pan ,From (H7370) rachash; a stew-pan -- fryingpan. see HEBREW (H7370) rachash
h,4803,מָרַט,Verb,marat,(maw-rat'),"to make smooth, bare or bald, to scour, polish","bright, furbish, have his hair be fallen off, peeled, pluck off hair ","A primitive root; to polish; by implication, to make bald (the head), to gall (the shoulder); also, to sharpen -- bright, furbish, (have his) hair (be) fallen off, peeled, pluck off (hair). "
h,4804,מְרַט,Verb,merat,(mer-at'),to pluck,be plucked ,(Aramaic) corresponding to (H4803) marat; to pull off -- be plucked. see HEBREW (H4803) marat
h,4805,מְרִי,Noun Masculine,meri,(mer-ee'),rebellion,"bitter, most rebellion, ","From (H4784) marah; bitterness, i.e. (figuratively) rebellion; concretely, bitter, or rebellious -- bitter, (most) rebel(-lion, -lious). see HEBREW (H4784) marah "
h,4806,מְרִיא,Noun Masculine,meri,(mer-ee'),"a fatling, fatlings","fat fed beast cattle, ","From (H4754) mara' in the sense of grossness, through the idea of domineering (compare (H4756) mare'); stall-fed; often (as noun) a beeve -- fat (fed) beast (cattle, -ling). see HEBREW (H4754) mara' see HEBREW (H4756) mare' "
h,4807,מְרִיב בַּעַל,Proper Name Masculine,Merib Baal,(mer-eeb' bah'-al),"perhaps ""Baal is advocate"", a son of Jonathan",Merib-baal ,"From (H7378) riyb and (H1168) Ba'al; quarreller of Baal, Merib-Baal, an epithet of Gideon -- Merib-baal. Compare (H4810) Mriy Ba'al. see HEBREW (H7378) riyb see HEBREW (H1168) Ba'al see HEBREW (H4810) Mriy Ba'al "
h,4808,מְרִיבָה,Noun Feminine,meribah,(mer-ee-baw'),"strife, contention","provocation, strife ","From (H7378) riyb; quarrel -- provocation, strife. see HEBREW (H7378) riyb "
h,4809,מְרִיבָה,Proper Name Location,Meribah,(mer-ee-baw'),"place of strife, two places in the desert",Meribah ,"The same as (H4808) mriybah; Meribah, the name of two places in the Desert -- Meribah. see HEBREW (H4808) mriybah "
h,4810,מְרִי בַעַל,Proper Name Masculine,Meri Baal,(mer-ee' bah'-al),Meri-baal ,Meri-baal ,"From (H4805) mriy and (H1168) Ba'al; rebellion of (i.e. Against) Baal; Meri-Baal, an epithet of Gideon -- Meri-baal. Compare (H4807) Mriyb Ba'al. see HEBREW (H4805) mriy see HEBREW (H1168) Ba'al see HEBREW (H4807) Mriyb Ba'al "
h,4811,מְרָיָה,Proper Name Masculine,Merayah,(mer-aw-yaw'),an Israelite priest,Meraiah ,"From (H4784) marah; rebellion; Merajah, an Israelite -- Meraiah. Compare (H3236) Yimrah. see HEBREW (H4784) marah see HEBREW (H3236) Yimrah "
h,4812,מְרָיוֹת,Proper Name Masculine,Merayoth,(mer-aw-yohth'),"descendant of Aaron, also a priestly family",Meraioth ,"Plural of (H4811) Mrayah; rebellious; Merajoth, the name of two Israelites -- Meraioth. see HEBREW (H4811) Mrayah "
h,4813,מִרְיָם,Proper Name Feminine,Miryam,(meer-yawm'),"a sister of Aaron, also a man of Judah",Miriam ,"From (H4805) mriy; rebelliously; Mirjam, the name of two Israelitesses -- Miriam. see HEBREW (H4805) mriy "
h,4814,מְרִירוּת,Noun Feminine,meriruth,(mer-ee-rooth'),bitterness,bitterness ,"From (H4843) marar; bitterness, i.e. (figuratively) grief -- bitterness. see HEBREW (H4843) marar "
h,4815,מְרִירִי,Adjective,meriri,(mer-ee-ree'),bitter,bitter ,"From (H4843) marar; bitter, i.e. Poisonous -- bitter. see HEBREW (H4843) marar "
h,4816,מֹרֶךְ,Noun Masculine,morek,(mo'-rek),weakness,faintness ,"Perhaps from (H7401) rakak; softness, i.e. (figuratively) fear -- faintness. see HEBREW (H7401) rakak "
h,4817,מֶרְכָּב,Noun Masculine,merkab,(mer-kawb'),"a chariot, riding seat","chariot, covering, saddle ","From (H7392) rakab; a chariot; also a seat (in a vehicle) -- chariot, covering, saddle. see HEBREW (H7392) rakab "
h,4818,מֶרְכָּבָה,Noun Feminine,merkabah,(mer-kaw-baw'),a chariot,chariot ,Feminine of (H4817) merkab; a chariot -- chariot. See also (H1024) Beyth ham-Marka-bowth. see HEBREW (H4817) merkab see HEBREW (H1024) Beyth ham-Marka-bowth
h,4819,מַרְכֹּלֶת,Noun Feminine,markoleth,(mar-ko'-leth),"probably place of trade, marketplace",merchandise ,From (H7402) rakal; a mart -- merchandise. see HEBREW (H7402) rakal
h,4820,מִרְמָה,Noun Feminine,mirmah,(meer-maw'),"deceit, treachery","craft, deceitful false, feigned, guile, treachery ","From (H7411) ramah in the sense of deceiving; fraud -- craft, deceit(-ful, -fully), false, feigned, guile, subtilly, treachery. see HEBREW (H7411) ramah "
h,4821,מִרְמָה,Proper Name Masculine,Mirmah,(meer-maw'),a Benjamite,Mirma ,"The same as (H4820) mirmah; Mirmah, an Israelite -- Mirma. see HEBREW (H4820) mirmah "
h,4822,מְרֵמוֹת,Proper Name Masculine,Meremoth,(mer-ay-mohth'),"two Israelites priests, also an Israelite",Meremoth ,"Plural from (H7311) ruwm; heights; Meremoth, the name of two Israelites -- Meremoth. see HEBREW (H7311) ruwm "
h,4823,מִרְמָס,Noun Masculine,mirmas,(meer-mawce'),"trampling place, trampling","tread down, to be trodden down under foot ","From (H7429) ramac; abasement (the act or the thing) -- tread (down)-ing, (to be) trodden (down) under foot. see HEBREW (H7429) ramac "
h,4824,מֵרֹנֹתִי,Adjective,Meronothi,(may-ro-no-thee'),inhab. of Meronoth,Meronothite ,"Patrial from an unused noun; a Meronothite, or inhabitant of some (otherwise unknown) Meronoth. -- Meronothite. "
h,4825,מֶרֶס,Proper Name Masculine,Meres,(meh'-res),a Persian noble,Meres ,"Of foreign derivation; Meres, a Persian -- Meres. "
h,4826,מַרְסְנָא,Proper Name Masculine,Marsena,(mar-sen-aw'),a Persian noble,Marsena ,"Of foreign derivation; Marsena, a Persian -- Marsena. "
h,4827,מֵרַע,noun,mera,(may-rah'),do mischief ,do mischief ,"From (H7489) ra'a'; used as (abstract) noun, wickedness -- do mischief. see HEBREW (H7489) ra'a' "
h,4828,מֵרֵעַ,Noun Masculine,merea,(may-ray'-ah),"friend, companion","companion, friend ","From (H7462) ra'ah in the sense of companionship; a friend -- companion, friend. see HEBREW (H7462) ra'ah "
h,4829,מִרְעֶה,Noun Masculine,mireh,(meer-eh'),"a pasturage, pasture","feeding place, pasture ","From (H7462) ra'ah in the sense of feeding; pasture (the place or the act); also the haunt of wild animals -- feeding place, pasture. see HEBREW (H7462) ra'ah "
h,4830,מִרְעִית,Noun Feminine,marith,(meer-eeth'),"a pasturing, shepherding, pasturage","flock, pasture ","From (H7462) ra'ah in the sense of feeding; pasturage; concretely, a flock -- flock, pasture. see HEBREW (H7462) ra'ah "
h,4831,מַרְעֲלָה,Proper Name Location,Maralah,(mar-al-aw'),a place on the border of Zebulun,Maralah ,"From (H7477) ra'al; perhaps, earthquake; Maralah, a place in Palestine -- Maralah. see HEBREW (H7477) ra'al "
h,4832,מַרְפֵא,Noun Masculine,marpe,(mar-pay'),"a healing, cure, health","incurable, healing, remedy, sound, wholesome, yielding ","From (H7495) rapha'; properly, curative, i.e. Literally (concretely) a medicine, or (abstractly) a cure; figuratively (concretely) deliverance, or (abstractly) placidity -- ((in-))cure(-able), healing(-lth), remedy, sound, wholesome, yielding. see HEBREW (H7495) rapha' "
h,4833,מִרְפָשׂ,Noun Masculine,marpes,(meer-paws'),(water) befouled,muddled water,From (H7515) raphas; muddled water -- that which...have fouled. see HEBREW (H7515) raphas
h,4834,מָרַץ,Verb,marats,(maw-rats'),to be sick,"embolden, be forcible, grievous, sore ","A primitive root; properly, to press, i.e. (figuratively) to be pungent or vehement; to irritate -- embolden, be forcible, grievous, sore. "
h,4835,מְרֻצָה,Noun Feminine,merutsah,(mer-oo-tsaw'),"a crushing, an oppression",violence ,From (H7533) ratsats; oppression -- violence. See also (H4794) mruwtsah. see HEBREW (H7533) ratsats see HEBREW (H4794) mruwtsah
h,4836,מַרְצֵעַ,Noun Masculine,martsea,(mar-tsay'-ah),"a boring instrument, awl",aul ,From (H7527) ratsa'; an awl -- aul. see HEBREW (H7527) ratsa'
h,4837,מַרְצֶפֶת,Noun Feminine,martsepheth,(mar-tseh'-feth),pavement,pavement ,From (H7528) ratsaph; a pavement -- pavement. see HEBREW (H7528) ratsaph
h,4838,מָרַק,Verb,maraq,(maw-rak'),"to scour, polish","bright, furbish, scour ","A primitive root; to polish; by implication, to sharpen; also to rinse -- bright, furbish, scour. "
h,4839,מָרָק,Noun Masculine,maraq,(maw-rawk'),"juice (stewed out of meat), broth",broth ,From (H4838) maraq; soup (as if a rinsing) -- broth. See also (H6564) paraq. see HEBREW (H4838) maraq see HEBREW (H6564) paraq
h,4840,מֶרְקָח,Noun Masculine,merqach,(mer-kawkh'),"spice, perfume",sweet ,From (H7543) raqach; a spicy herb -- X sweet. see HEBREW (H7543) raqach
h,4841,מִרְקָחָה,Noun Feminine,merqachah,(mer-kaw-khaw'),an ointment pot,"pot of ointment, well ","Feminine of (H4840) merqach; abstractly, a seasoning (with spicery); concretely, an unguent-kettle (for preparing spiced oil) -- pot of ointment, X well. see HEBREW (H4840) merqach "
h,4842,מִרְקַחַת,Noun Feminine,mirqachath,(meer-kakh'-ath),an ointment mixture,"prepared by the apothecaries\' art, compound, ointment ","From (H7543) raqach; an aromatic unguent; also an unguent-pot -- prepared by the apothecaries' art, compound, ointment. see HEBREW (H7543) raqach "
h,4843,מָרַר,Verb,marar,(maw-rar'),to be bitter,"be in, deal, have, make bitterly be moved with choler, have sorely, it grieved, ","A primitive root; properly, to trickle (see (H4752) mar); but used only as a denominative from (H4751) mar; to be (causatively, make) bitter (literally or figuratively) -- (be, be in, deal, have, make) bitter(-ly, - ness), be moved with choler, (be, have sorely, it) grieved(-eth), provoke, vex. see HEBREW (H4752) mar see HEBREW (H4751) mar "
h,4844,מְרֹר,Noun Masculine,maror,(mer-ore'),"bitter thing, bitter herb",bitterness ,Or mrowr {mer-ore'}; from (H4843) marar; a bitter herb -- bitter(-ness). see HEBREW (H4843) marar
h,4845,מְרֵרָה,Noun Feminine,mererah,(mer-ay-raw'),gall,gall ,From (H4843) marar; bile (from its bitterness) -- gall. see HEBREW (H4843) marar
h,4846,מְרֹרָה,Noun Feminine,merorah,(mer-o-raw'),"a bitter thing, gall, poison","bitter thing, gall ","Or mrowrah {mer-o-raw'}; from (H4843) marar; properly, bitterness; concretely, a bitter thing; specifically bile; also venom (of a serpent) -- bitter (thing), gall. see HEBREW (H4843) marar "
h,4847,מְרָרִי,Proper Name Masculine,Merari,(mer-aw-ree'),a son of Levi,Merari ,"From (H4843) marar; bitter; Merari, an Israelite -- Merari. See also (H4848) Mrariy. see HEBREW (H4843) marar see HEBREW (H4848) Mrariy "
h,4848,מְרָרִי,Adjective,Merari,(mer-aw-ree'),descendant of Merari,Merarites ,"From (H4847) Mrariy; a Merarite (collectively), or decendants of Merari -- Merarites. see HEBREW (H4847) Mrariy "
h,4849,מִרְשַׁעַת,Noun Feminine,mirshaath,(meer-shah'-ath),wickedness,wicked woman ,From (H7561) rasha'; a female wicked doer -- wicked woman. see HEBREW (H7561) rasha'
h,4850,מְרָתַיִם,Proper Name Feminine,Merathayim,(mer-aw-thah'-yim),"perhaps ""double rebellion"", another name for Bab",Merathaim ,"Dual of (H4751) mar feminine; double bitterness; Merathajim, an epithet of Babylon -- Merathaim. see HEBREW (H4751) mar "
h,4851,מַשׁ,Proper Name Masculine,Mash,(mash),a son of Aram,Mash ,"Of foreign derivation; Mash, a son of Aram, and the people descended from him -- Mash. "
h,4852,מֵשָׁא,Proper Name Location,Mesha,(may-shaw'),one extremity of the territory of the Joktanites,Mesha ,"Of foreign derivation; Mesha, a place in Arabia -- Mesha. "
h,4853,מַשָּׂא,noun masculine; noun masculine,massa\',(mas-saw'),"a load, burden, lifting, bearing, tribute","burden, carry away, prophecy, they set, song, tribute ","From (H5375) nasa'; a burden; specifically, tribute, or (abstractly) porterage; figuratively, an utterance, chiefly a doom, especially singing; mental, desire -- burden, carry away, prophecy, X they set, song, tribute. see HEBREW (H5375) nasa' "
h,4854,מַשָּׂא,"proper name, of a people and territory",Massa,(mas-saw'),"a son of Ishmael, also the realm of King Lemuel",Massa ,"The same as (H4853) massa'; burden; Massa, a son of Ishmael -- Massa. see HEBREW (H4853) massa' "
